TIME,METRIC VALUE
1762.174877166748,1.1443
1767.4093050956726,1.1024
1771.075192451477,1.2968
1775.404042005539,0.9934
1779.199047088623,0.2319
1783.3145236968994,1.0316
1787.066841840744,1.9635
1790.8211815357208,0.575
1794.703199148178,0.9185
1798.7312400341034,0.8758
1802.748007774353,1.246
1806.8294639587402,1.1685
1811.27672290802,1.5206
1815.5223605632782,0.8349
1819.7193131446838,1.4776
1823.5961573123932,0.7654
1828.1885743141174,1.2925
1832.8320195674896,0.8817
1837.0058724880219,0.2307
1841.1148269176483,2.0528
1845.0091745853424,2.008
1849.3593862056732,1.1024
1854.1323370933533,1.2925
1858.2493886947632,1.3216
1862.2572498321533,1.2124
1866.4608690738678,1.3238
1870.6313543319702,1.6209
1874.4409937858582,1.3994
1878.5815179347992,0.8391
1882.521982908249,1.1117
1887.3282091617584,1.1844
1890.9303450584412,0.6164
1894.7380056381226,1.0734
1899.7852501869202,0.2319
1903.6356732845306,1.8376
1908.0047144889832,0.69
1912.0955686569214,0.2311
1915.9120495319366,0.9139
1921.097353219986,0.9504
1925.3848731517792,1.4065
1930.0525233745575,1.3994
1934.0565040111542,1.1328
1938.4335296154022,1.5586
1942.577469587326,1.2206
1946.3691012859344,0.9917
1950.8738799095154,0.9231
1954.5236282348633,0.96
1958.619469165802,0.2319
1962.4728598594666,0.1936
1967.1302893161774,1.8912
1971.3861119747162,0.2319
1975.562427997589,1.2816
1979.7322316169739,1.5429
1984.483231306076,1.4089
1988.5295491218567,1.1804
1992.2554695606232,0.9504
1996.2281460762024,1.4421
2000.790709733963,1.447
2005.2084817886353,0.8391
2009.4643030166626,0.8462
2013.6273384094238,0.7283
2017.5506722927094,0.2307
2022.087037563324,0.6164
2026.2478194236755,1.3662
2030.3919432163239,0.3092
2034.3766412734985,0.99
2038.284479379654,1.3283
2042.9530510902405,1.335
2047.1245019435883,1.3971
2051.7756764888763,0.8363
2056.974415540695,0.8787
2061.2434442043304,1.2881
2065.1160044670105,1.4113
2069.072338581085,0.952
2073.722423315048,0.8758
2077.6977548599243,0.1923
2081.9761266708374,1.5534
2085.9565744400024,1.7777
2089.8051686286926,0.3097
2095.5914187431335,1.1424
2099.9384441375732,0.8743
2104.016201734543,1.2881
2109.1121170520782,1.6236
2113.9744639396667,1.0644
2118.2359790802,0.9488
2122.4194524288177,0.9216
2126.265427827835,1.2206
2131.2384169101715,1.035
2135.0110602378845,0.2319
2139.412940979004,0.9984
2143.738123893738,1.2144
2147.8995594978333,0.3092
2152.7112250328064,1.556
2157.9121708869934,1.4726
2161.926702976227,1.3305
2166.7041714191437,0.805
2171.4842460155487,1.4421
2176.4950802326202,1.518
2180.097181558609,0.805
2184.907001018524,1.0298
2189.1046550273895,0.9185
2193.4533569812775,0.69
2197.7017481327057,0.2701
2201.909247159958,2.1523
2205.9467265605927,0.1932
2210.8438622951508,1.4446
2215.2403349876404,1.5052
2219.6714718341827,1.068
2224.678338289261,1.1404
2228.618269920349,1.38
2232.7316551208496,1.4089
2237.1396090984344,1.4494
2243.7666132450104,1.2267
2247.6600840091705,0.96
2252.822607278824,0.1546
2256.8897988796234,1.6727
2261.1619942188263,1.6291
2264.873610496521,0.2323
2269.786219358444,1.4397
2274.8953335285187,1.1765
2279.608184337616,1.1824
2284.092691421509,1.6236
2288.269469976425,1.1024
2293.6325237751007,1.1765
2297.875641822815,1.2267
2302.6096613407135,0.8832
2307.843754053116,0.6935
2313.862985610962,0.2323
2319.0214529037476,0.2696
2323.070700407028,1.447
2327.5543689727783,0.2323
